PreferredLoginDevice,PreferredPaymentMode,PreferedOrderCat,MaritalStatus,Tenure,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Churn
0,1,2,0,14.0,15.0,3.0,4,3,5,15.0,1.7425308328404214,2.0,4.0,192.96,1
1,4,0,1,9.0,15.0,2.076635806475249,3,1,4,11.383179032376244,3.923364193524751,4.0,3.3065432259009953,200.59444720311308,1
0,1,4,2,1.0,31.0,3.0,2,5,3,18.0,1.8726358025468353,2.0,1.0,135.91,1
1,4,4,1,1.0,7.171883170993658,3.0,4,4,3,12.0,1.3437663419873145,2.1718831709936572,1.3437663419873145,148.1607798609311,1
0,5,2,2,1.0,23.6481803487343,4.0,3,4,7,15.567879767510467,2.0,2.0,3.432120232489533,178.19678797675104,1
0,3,4,2,1.0,15.618648796570525,3.1906756017147377,4,4,2,23.190675601714737,2.0,2.0,2.6186487965705245,148.49792015858927,1
1,3,4,2,1.0,10.0,3.2136422669385185,4,2,3,13.786357733061482,1.0,2.0,1.0,139.51832697773838,1
1,2,3,0,0.632216597753949,13.264433195507898,3.0,4,3,5,15.471133608984204,5.367783402246051,7.632216597753949,7.632216597753949,159.61471872947934,1
0,5,0,1,0.0,27.879439469300937,2.3735201768996874,3,4,7,13.879439469300937,1.0,1.0,1.252959646200625,199.0293645771064,1
2,3,3,1,0.7285012458181321,14.457002491636263,3.728501245818132,3,4,2,18.0,0.7285012458181321,1.7285012458181321,1.0,148.93927518687272,1
1,5,2,1,1.0,22.23178359028935,3.23178359028935,4,3,8,15.23178359028935,1.23178359028935,2.0,1.4635671805787,174.47573959241782,1
0,3,2,1,9.637217925527214,29.23026273934525,3.3186089627636073,2,3,5,19.132519335127537,2.6813910372363927,2.6813910372363927,6.044173111709179,189.16760340079855,1
1,4,4,1,1.0,14.0,4.0,4,1,3,22.19288311313494,2.0,2.0,2.8071168868650607,147.9399898664379,1
0,3,4,1,1.0,10.077640775988781,3.0,4,2,3,13.232922327966344,6.922359224011219,7.844718448022437,7.922359224011219,165.5348717503641,1
1,3,4,1,0.17112872374704136,15.0,3.1711287237470414,4,4,3,12.171128723747042,1.8288712762529586,2.0,1.8288712762529586,144.00684514894988,1
1,4,4,1,1.0,14.0,3.6511099249581767,4,2,3,23.30221984991635,2.0,2.0,1.6977801500836471,149.0326865521676,1
0,1,4,1,1.0,8.043198792022716,3.0,5,2,3,14.435201811965925,2.0,2.0,1.0,150.79308819327636,1
2,3,2,0,0.20551436635150933,13.411028732703018,3.205514366351509,3,3,2,18.0,1.0,1.2055143663515093,1.0,148.86082715495274,1
0,0,3,2,0.0,34.53750618809188,2.8843765470229714,4,4,1,12.040611076793258,1.0,1.1156234529770286,3.768753094045943,133.44183053828783,1
1,2,4,2,1.0,7.0,4.0,4,3,2,15.689562840145294,1.0,2.0,3.6895628401452942,160.47955410201644,1
1,3,2,2,1.0,9.53815651872489,3.5381565187248896,4,3,9,16.38553044382533,1.5381565187248896,3.0,1.4618434812751104,169.86940521151354,1
0,4,2,1,2.756451805549623,7.243548194450376,3.4145160648167923,3,1,8,12.243548194450376,1.8290321296335845,1.8290321296335845,4.1709678703664155,160.87924178843045,1
0,4,2,1,0.07950620102346329,25.01325103350391,3.0,2,2,8,13.0,1.0,1.026502067007821,3.9867489664960893,153.03403703492324,1
1,5,0,0,12.0,17.0,2.0,3,1,2,18.0,0.0,7.0,7.0,176.54,1
1,2,4,2,1.5408107662674382,29.918378467465125,3.0,2,5,1,15.295946168662809,0.9183784674651236,1.4591892337325618,2.0816215325348764,137.6027376984171,1
1,5,2,2,1.0,12.0,3.0,5,3,3,12.0,1.4110936088804398,2.0,4.0,182.44,1
2,4,4,1,1.0,28.72192922751568,3.0,4,3,5,12.556141544968641,1.2780707724843205,2.0,1.7219292275156795,146.28941221502672,1
2,0,3,1,0.0,13.460785531115587,2.6151963827788967,3,3,1,15.460785531115587,1.3848036172211033,1.3848036172211033,0.7696072344422065,134.08394591712718,1
0,5,3,1,0.5106235510293298,29.0,2.5106235510293295,4,3,3,13.0,1.5106235510293298,1.5106235510293298,1.0,156.3362517628078,1
1,4,2,2,1.0,10.0,4.0,4,3,11,15.0,2.0,3.0,1.0,170.77,1
1,4,4,2,1.0,19.0,3.0,2,4,3,16.0,1.0,2.0,1.0,152.16,1
0,3,4,2,1.0,17.0,4.0,5,4,3,26.0,1.1370276010130373,2.0,1.0,143.59,1
0,2,3,2,0.5318890790075141,17.404332762977457,2.531889079007514,3,4,4,11.531889079007515,1.0,1.5318890790075141,0.5318890790075141,157.155343156523,1
2,4,4,2,4.0,15.578864388390382,3.210567805804809,4,5,5,15.0,1.7894321941951912,2.0,1.6317034174144265,145.49164035259113,1
0,3,0,1,0.0,16.0,2.2967866820198504,3,4,9,15.219279907880896,0.2967866820198506,4.516066589900747,0.0,202.29429036038877,1
2,3,4,1,1.0,24.45863038984273,3.5413696101572687,4,3,3,14.0,1.5413696101572687,2.0,1.4586303898427313,147.92094839781848,1
0,4,2,1,10.61908018532011,33.30954009266006,3.0,3,5,3,17.928620277980166,0.0,1.0,1.9643101389900828,142.8469045990734,1
2,3,4,2,1.0,16.0,3.0,4,1,3,14.0,1.0,2.0,1.0,135.81,1
1,3,2,1,1.0,20.0,3.0,4,5,4,18.0,1.0,2.0,3.0,167.33,1
2,3,3,2,0.0,6.0,3.0,3,3,1,14.236675035334574,0.11833751766728728,1.0,2.2366750353345743,136.67517790671673,1
1,5,2,2,0.0,19.0,2.0,3,3,4,11.0,1.7570092178244692,2.0,2.0,198.54,1
2,3,4,1,1.730721487025239,15.538557025949522,4.0,4,5,8,21.36536074351262,2.0,2.3653607435126194,1.730721487025239,149.04,1
1,4,3,2,0.5821438075777985,9.835712384844403,3.164287615155597,4,3,3,11.582143807577799,1.5821438075777985,1.5821438075777985,1.835712384844403,158.84296657626248,1
1,4,4,0,15.0,11.0,3.0,4,3,11,13.0,1.881584960824068,3.0,8.0,149.61,1
2,4,4,0,1.0,13.0,4.0,2,5,3,22.21189433044011,2.0,2.0,1.4237886608802182,142.0101412396773,1
0,2,2,1,0.0,19.0,2.3110024947326804,3,4,6,11.62200498946536,1.3110024947326804,1.3110024947326804,0.6220049894653605,158.79759920556359,1
2,3,2,1,1.0,7.833068929182499,2.1669310708175016,3,4,4,11.166931070817501,1.0,1.1669310708175016,3.4992067875474957,148.4899048145057,1
1,4,1,1,0.0,7.487458965048684,2.756270517475658,4,4,2,11.0,1.4874589650486836,5.268811552426975,7.0,198.62918713822373,1
1,5,2,1,0.2676007988617075,10.464798402276585,2.2676007988617073,4,3,2,11.267600798861707,1.2676007988617075,1.2676007988617075,3.0,156.89677037831072,1
2,6,4,2,1.0,28.0,3.0,5,4,3,14.0,1.6643261669609404,2.0,1.0,146.21,1
1,1,2,1,1.501219094397682,13.746952264005795,3.0,4,4,7,18.25060954719884,1.250609547198841,2.0,2.498780905602318,178.039463598465,1
0,5,0,0,0.4280877961493993,31.140438980746996,2.4280877961493994,3,3,7,18.424702369195195,1.4280877961493994,1.4280877961493994,5.424702369195194,200.30908593472236,1
0,4,4,0,1.0,10.0,3.0,5,1,2,12.0,1.0,2.0,1.0,153.53,1
0,4,2,0,0.414735826967471,24.0,3.414735826967471,3,3,1,16.341056692130117,0.414735826967471,2.585264173032529,1.585264173032529,146.53814639388875,1
1,3,3,1,0.753865073836925,21.0,2.7538650738369252,4,1,7,14.0,1.753865073836925,2.0,4.261595221510775,150.6005200278619,1
1,5,3,1,0.8714684213765338,9.257063157246932,2.871468421376534,4,4,2,11.871468421376534,1.0,1.8714684213765338,3.0,155.67091910460564,1
2,4,4,2,1.0,16.357956986076083,3.0,5,4,3,13.678978493038041,1.0,2.0,1.0,138.66241666420896,1
1,4,0,0,0.0,9.0,2.0,4,1,2,11.0,3.0,3.0,7.0,203.25,1
0,4,0,1,0.753594630745753,7.0,3.753594630745753,2,4,2,11.753594630745752,3.2607838922372587,5.246405369254247,7.753594630745753,198.88833954333015,1
0,3,2,2,0.20366713777268486,12.388998586681945,3.203667137772685,4,3,2,23.796332862227317,1.0,1.2036671377726849,5.796332862227315,159.77869110971292,1
1,1,4,2,1.0,11.017343504459603,3.3275521651801325,4,3,3,13.344895669639735,2.344895669639735,2.6724478348198675,2.344895669639735,159.55412295267925,1
0,1,4,2,1.0,7.906629489801422,3.0,5,3,3,12.45331474490071,2.0,2.0,2.093370510198578,148.50792750511278,1
0,4,2,1,2.54754367628311,25.424590612713853,3.0,2,2,8,13.0,1.0,1.8491812254277034,3.5754093872861485,152.84893422427876,1
1,5,2,2,0.022141475472629457,14.933575573582111,3.0,3,4,1,16.88929262263685,0.044282950945258914,1.0221414754726295,3.0221414754726297,182.24442829509454,1
2,3,4,1,2.8902283775120177,13.219543244975965,4.0,4,5,8,21.94511418875601,2.0,2.945114188756009,2.8902283775120177,149.04,1
1,5,0,1,3.30337272878261,30.39325454243478,2.60674545756522,4,3,3,12.30337272878261,0.60674545756522,1.30337272878261,0.30337272878261,190.29078236040522,1
1,4,2,2,1.0,34.0,3.0,4,1,3,19.0,2.512888749304327,8.0,8.0,183.13,1
0,4,4,1,1.0,13.066872765591691,3.9331272344083086,4,2,3,18.866254468816617,1.9331272344083084,2.0,1.1337455311833833,154.2332508937633,1
0,5,2,1,13.56090443474917,7.0,3.0,3,3,6,13.682713304247514,1.0,1.5609044347491716,1.0,170.08452217374585,1
1,5,4,0,1.0,25.980435570270373,3.0,4,4,2,18.980435570270373,1.0195644297296282,2.0,1.0,149.23623485343188,1
2,2,4,2,1.0,8.02456951448697,3.0,4,3,2,14.487715242756515,1.512284757243485,2.0,4.463145728269545,145.50828013398592,1
1,3,4,1,1.0,7.0,3.8857142300020207,4,1,3,16.88571423000202,1.1142857699979793,2.8857142300020207,1.0,148.2762858830939,1
2,4,4,2,4.0,14.470398055081446,3.7648009724592773,4,5,5,15.0,1.2351990275407227,2.0,3.2944029173778318,146.31190543923972,1
0,1,4,0,1.0,7.0,4.0,4,3,4,16.32110227492216,2.0,2.0,3.642204549844319,155.03082966552194,1
1,5,2,0,4.0,29.0,4.0,5,3,4,13.0,2.0,2.0,1.0,188.8,1
2,4,2,2,0.0,9.0,3.0,3,3,10,14.0,1.0,2.0,0.0,145.77,1
0,1,4,2,1.0,10.223510697348981,3.7764893026510182,4,5,2,22.329467907953052,1.2235106973489818,2.0,4.105957210604073,155.7316712004198,1
0,3,4,2,1.0,10.0,3.611336602216647,4,1,3,13.388663397783354,1.3886633977833531,2.0,1.0,140.1108915373028,1
2,4,4,0,1.0,29.0,3.0,4,3,6,12.0,1.0,2.0,2.0,146.32,1
0,3,4,0,1.0,14.653507121290938,3.0,4,3,3,16.673246439354532,1.653507121290937,2.3267535606454683,3.0,153.38947487267052,1
0,4,2,2,0.5918809431740769,33.77564282952223,3.1837618863481536,4,5,5,18.55128565904446,1.0,1.5918809431740768,2.775642829522231,167.48085522999318,1
1,4,4,1,1.0,13.34314070727468,3.885619764241773,2,5,3,21.771239528483548,1.1143802357582269,2.0,1.0,141.22617864558305,1
1,3,0,2,15.887601843137492,10.556199078431254,3.0,3,3,9,18.556199078431256,4.1123981568625085,7.221900460784373,6.334298617646882,182.71586237823485,1
0,1,4,2,1.5707174501825516,9.714641274908724,3.714641274908724,4,5,2,23.285358725091275,1.0,2.0,3.858565099634897,157.57235146449656,1
1,3,4,1,1.0,15.118436545059243,4.0,5,3,3,12.118436545059243,2.0,2.118436545059243,3.0,165.37677420019347,1
1,4,2,0,3.4626330394065925,30.880784362076927,4.0,4,3,5,14.880784362076927,1.7313165197032963,2.0,1.0,189.58724259726935,1
1,5,0,2,3.0,31.0,2.0,4,4,3,12.0,0.6972754190538569,1.0,0.0,190.94,1
0,6,3,0,0.752638294071836,15.494723411856327,3.505276588143672,4,1,8,12.0,1.752638294071836,1.752638294071836,2.752638294071836,146.8667876606006,1
0,2,4,1,1.0,7.4650552483006445,3.4650552483006445,4,3,3,16.0,2.0,2.0,1.9301104966012887,152.41562292718103,1
0,3,0,2,8.37085341078513,14.37085341078513,2.874170682157026,3,2,2,16.25165863568595,0.5033172713718961,4.377487953528922,7.0,195.85781060089454,1
2,4,3,1,0.7965635248639088,9.0,2.7965635248639087,4,1,2,22.186254099455635,1.7965635248639087,1.7965635248639087,1.2034364751360913,137.17755354352437,1
0,1,4,1,1.2547728320006786,11.254772832000679,3.1273864160003395,4,1,10,23.74522716799932,2.0,2.1273864160003395,1.2547728320006786,148.0015898350404,1
2,3,3,2,0.0,15.0,2.0,3,5,8,22.714491219881488,0.28550878011851155,1.0,3.2855087801185117,136.3340846263398,1
1,3,0,0,7.0,6.0,3.0,4,5,10,14.0,2.0,3.0,6.0,204.82,1
0,4,4,2,1.0,14.042247181637352,3.0,3,2,3,15.0,1.0,2.0,3.489438204590662,148.7634876430038,1
0,4,1,1,2.435209938587307,16.0,3.8205987576765867,3,4,6,18.53820372697024,1.0,1.8205987576765867,7.820598757676587,177.50558539083946,1
0,4,2,2,8.145176123151792,35.0,4.0,5,5,5,21.0,1.0,2.0,4.0,167.84,1
0,4,4,2,0.0,9.0,2.0,3,3,2,12.0,4.062622294833965,7.0,7.0,140.84,1
0,5,4,1,0.9866323167406044,15.0,3.9866323167406046,4,1,7,12.0,2.0,2.0,2.9866323167406046,146.7625704868737,1
1,3,4,2,1.0,18.0,4.0,5,5,3,16.0,1.590260763557061,2.0,1.0,151.0,1
1,1,4,1,1.0,11.647774232950342,3.0,4,2,3,14.704451534099316,4.056677301148974,4.056677301148974,4.408903068198631,160.29056441762415,1
1,3,4,1,1.0,22.98449166937341,3.0155083306265924,4,3,3,13.984491669373408,2.0,2.0155083306265924,3.0,148.766754743585,1
2,4,3,0,0.7191180348137562,28.157354104441268,3.0,4,3,5,11.719118034813757,1.0,2.0,2.0,146.11495616541404,1
1,4,2,2,0.20795635928938994,10.58408728142122,2.41591271857878,4,3,2,11.20795635928939,0.20795635928938994,1.20795635928939,2.58408728142122,157.94117482588743,1
1,1,4,2,1.0,11.874043713271234,3.0419854289095882,4,3,3,13.916029142180824,1.0419854289095882,2.9580145710904118,2.9160291421808235,159.4284735887202,1
0,4,4,0,1.0,9.0,3.4792600899145376,4,4,8,15.479260089914538,1.5207399100854624,2.0,2.0414798201709248,145.65004484315898,1
0,3,0,0,5.9096602406310605,6.181723293228156,3.1817232932281563,3,4,8,13.636553413543687,2.363446586456313,3.363446586456313,6.363446586456313,203.84596314829707,1
1,3,4,2,1.0,13.0,3.0,4,5,4,12.0,1.7430815396313801,2.0,4.0,154.6,1
0,4,4,1,5.456216348709955,27.608288464946607,3.8479278837633486,4,3,3,23.0,1.0,2.0,2.695855767526697,156.4319351444097,1
1,3,4,1,0.4544148173308522,8.454414817330852,2.454414817330852,3,3,7,16.091170365338296,2.0,2.0,1.9088296346617044,144.54706370772936,1
1,3,2,0,1.0,29.0,4.0,4,3,3,16.0,5.963414685042283,7.0,8.0,186.79,1
1,2,4,2,1.0,10.648564285588215,3.4504785714705952,4,3,3,13.099042857058809,2.5495214285294048,2.5495214285294048,2.0990428570588096,159.60821057144705,1
1,5,2,2,1.0,11.513368210224915,3.0,5,2,3,12.486631789775085,4.919790738650507,4.919790738650507,4.4866317897750845,182.84877070341108,1
1,4,0,1,2.9784355079155,30.98921775395775,2.01078224604225,4,3,3,12.021564492084499,0.02156449208449973,1.01078224604225,0.02156449208449973,190.86689637183355,1
0,5,0,2,2.5369031280699024,31.463096871930098,2.231548435965049,4,4,3,12.926193743860196,0.46309687193009763,1.2315484359650488,0.46309687193009763,191.17617940468435,1
0,3,0,2,8.712729698384527,14.712729698384527,2.942545939676905,3,2,2,16.114908120646188,0.229816241292379,4.172362180969284,7.0,196.03832128074703,1
1,3,0,1,0.042837555119113246,16.0,2.0856751102382267,4,5,9,17.042837555119114,3.8714873346426604,5.828649779523547,0.17135022047645299,203.2390609803979,1
1,3,4,2,1.0,18.446386890263195,3.5536131097368053,3,4,3,16.0,1.5536131097368053,2.0,1.0,151.5178087927053,1
2,4,3,2,0.0,7.859992975733869,3.0,3,3,2,11.210010536399198,0.07000351213306577,1.0,0.14000702426613154,135.021508604726,1
0,2,2,1,0.0,19.0,2.270765257086357,3,4,6,11.541530514172713,0.270765257086357,1.270765257086357,0.541530514172714,158.64912379864867,1
0,2,4,0,1.0,15.216817871760036,3.0,4,3,3,16.391591064119982,2.2168178717600355,2.6084089358800178,3.0,152.98389113233276,1
1,5,4,1,2.1734629461296144,9.88009720959721,4.0,5,3,8,16.58673147306481,1.0,2.0,1.0,145.94987217521052,1
2,3,4,1,1.0,31.625519600031982,3.0,4,4,4,19.87655880009595,1.625519600031983,2.625519600031983,2.251039200063966,148.48575637996962,1
1,5,2,2,0.0,11.0,2.0,4,3,2,11.0,0.3694819340313803,1.0,3.0,157.44,1
1,5,2,2,1.0,11.045319278960894,3.0,5,2,3,12.954680721039106,7.728084326234632,7.728084326234632,4.9546807210391055,183.24193180567286,1
0,4,4,1,6.95016518141108,29.60022024188144,3.3499449395296397,4,3,4,23.0,1.0,2.0,1.6998898790592796,156.5365115626988,1
1,3,3,0,0.9292884022620594,21.0,2.9292884022620593,4,1,7,14.0,0.9292884022620594,2.0,4.787865206786178,149.71638645259924,1
1,5,0,0,13.0,18.0,3.0,4,1,3,19.0,1.0,8.0,8.0,201.54,1
2,3,3,2,0.0,8.50589688133409,2.83136770622197,3,3,2,11.33726458755606,0.0,1.16863229377803,0.33726458755606004,134.77580179073766,1
0,1,4,2,1.0,10.157674495250067,3.842325504749934,4,5,2,22.526976514249803,1.157674495250066,2.0,4.369302018999736,155.81659990112743,1
0,4,4,1,8.0,31.0,3.0,4,3,5,23.0,1.0,2.0,1.0,156.61,1
0,5,0,2,2.263977360792378,31.736022639207622,2.368011319603811,4,4,4,13.472045278415244,0.7360226392076219,1.368011319603811,0.7360226392076219,191.3153715459959,1
1,3,0,1,0.09537160227305863,16.0,2.1907432045461173,4,5,9,17.095371602273058,0.09537160227305863,5.6185135909077655,0.3814864090922345,203.4586532975014,1
0,2,2,1,0.1036785807342765,34.68896425779717,3.1036785807342766,5,4,8,17.896321419265725,0.1036785807342765,2.0,2.0,149.7698325071654,1
2,3,4,1,1.0,24.951342336338286,3.0486576636617135,4,2,3,14.0,1.0,2.0,1.9513423363382867,148.80290278204552,1
1,6,4,1,1.0,25.0,3.5810150933751093,3,2,2,19.16203018675022,2.0,2.0,1.0,153.03193030442347,1
1,5,0,1,0.426070977626097,22.426070977626097,3.426070977626097,3,3,4,14.27821293287829,1.4260709776260971,1.4260709776260971,1.278212932878291,180.17414080540007,1
1,3,2,0,16.0,15.0,3.0,5,4,4,16.0,8.0,8.0,8.0,174.41,1
0,1,4,2,0.0,10.0,2.478926809491612,4,3,6,16.0,0.5210731905083879,1.0,2.0,138.94,1
1,3,2,1,1.0,18.599188035637077,3.3502029910907303,4,5,4,16.248985044546348,1.7004059821814606,2.3502029910907303,3.0,167.91483899512153,1
1,3,2,1,9.0,27.0,3.0,3,4,5,22.0,1.6450531703530542,3.0,7.0,189.26,1
1,3,2,1,1.0,32.792509404581956,3.241498119083609,4,1,3,18.275505642749174,4.482996238167218,7.75850188091639,8.0,184.013883115846,1
1,3,2,1,0.043884776633027145,28.02925651775535,3.014628258877676,3,3,2,14.985371741122325,4.941486964489297,5.941486964489297,6.9561152233669725,161.82291358247477,1
0,3,1,1,0.7927577002311217,35.37827310069336,2.792757700231122,4,2,2,22.79275770023112,2.5855154004622434,3.378273100693365,9.0,171.38769891154163,1
2,4,2,0,0.0,13.0,3.0,3,3,2,18.0,0.7132358680833368,1.0,1.0,148.83,1
0,2,2,1,1.0,15.613379827366165,3.613379827366166,4,5,6,18.0,1.386620172633834,2.0,6.066899136830829,178.38267596547323,1
2,2,3,2,0.0,9.012548159175175,2.662483946941608,3,3,2,11.675032106116785,1.3375160530583918,1.3375160530583918,0.6750321061167837,134.7014929366543,1
1,3,2,1,0.3469626597345584,7.387850638938234,2.693925319469117,4,4,7,14.653037340265442,0.6939253194691168,1.3469626597345585,1.0408879792036752,166.6421961741415,1
0,4,3,2,0.6092448476703629,10.0,3.218489695340726,4,3,2,12.0,6.390755152329637,8.827734543011088,6.436979390681452,158.40184896953406,1
1,2,4,2,1.0,8.68264225262063,3.0,5,3,3,13.68264225262063,2.0,2.0,3.0,145.6462825357966,1
1,4,2,1,3.0,28.51646203933232,3.25823101966616,4,3,2,12.51646203933232,1.0,1.2582310196661601,1.03292407866464,163.8619754447199,1
0,2,3,1,0.0,8.0,2.6054117575075875,3,1,6,13.0,0.39458824249241276,2.0,2.0,136.20196233436957,1
2,4,2,1,0.0,19.267347554739334,2.4331631113151664,3,3,7,14.433163111315167,0.4331631113151664,1.0,0.0,148.09309702655037,1
2,0,3,1,0.0,16.0,2.0,5,1,8,13.0,0.0,1.0,3.0,134.08,1
0,3,2,1,13.0,7.179320360493258,2.852584954938343,3,3,7,12.294830090123314,0.8525849549383427,1.0,1.2948300901233145,167.38024223064193,1
2,3,4,1,1.0,23.0,3.0,4,4,4,14.0,2.0,2.0,3.0,148.73,1
1,3,4,1,0.0,8.75826729205606,3.0,3,4,6,13.0,0.7582672920560591,1.2417327079439409,2.0,139.56304593245324,1
0,3,4,1,0.69309548680543,8.69309548680543,2.69309548680543,3,4,7,15.61380902638914,0.69309548680543,2.0,2.38619097361086,144.92895277888869,1
0,4,4,1,1.0,10.829942430800156,3.0,4,1,2,12.829942430800156,1.4149712154000782,2.0,1.0,153.521700575692,1
0,4,2,1,0.0,15.0,3.0,3,5,5,17.0,0.0,1.0,7.0,153.46,1
2,0,3,0,0.0,13.455152028731877,2.6137880071829693,3,3,1,15.455152028731877,0.0,1.3862119928170307,0.7724239856340613,134.08469235619302,1
1,2,0,1,17.645980259364045,10.057475324205056,2.588504935158989,4,2,3,15.177009870317978,1.0,2.6459802593640447,9.0,201.02749294560599,1
2,3,4,1,1.0,23.185372779082513,3.1853727790825115,4,4,3,14.0,2.0,2.0,2.629254441834977,148.4278423700955,1
0,4,4,1,1.0,11.199542629940996,3.0,4,2,2,13.199542629940996,1.0,2.0,1.0,153.51800457370058,1
1,4,3,0,8.415458878319319,9.446054828907574,3.0,4,4,6,13.0,1.7230274144537872,1.8615137072268935,2.584541121680681,149.33874385949244,1
0,5,1,2,13.73727927964685,7.0,3.1313603601765743,4,3,5,14.868639639823426,1.0,2.0,1.0,173.13778315195304,1
0,3,2,1,0.27565559367046033,34.17303321898862,2.5513111873409207,4,3,2,21.44868881265908,1.7243444063295397,4.378277968352302,8.27565559367046,145.11859178311389,1
0,3,3,0,0.745753379076126,19.0,3.4915067581522523,4,5,3,18.49150675815225,1.491506758152252,1.7457533790761262,1.2542466209238738,144.5672601372284,1
1,3,4,2,0.0,15.0,2.0,3,1,2,13.0,0.0,1.0,0.0,110.81,1
1,5,4,0,14.0,10.0,3.0,5,3,3,15.0,1.4153319098341752,2.0,3.0,151.83,1
1,4,4,1,14.866349418589483,10.866349418589483,3.0,4,3,9,13.267301162821036,1.133650581410518,2.866349418589482,7.33174709294741,149.90670429073137,1
1,4,2,2,0.4438591884213011,10.112281623157397,2.887718376842602,4,3,2,11.443859188421301,1.0,1.443859188421301,2.112281623157398,158.50970064409532,1
2,3,2,1,0.4507762838863638,13.901552567772727,3.4507762838863636,3,3,2,18.0,0.4507762838863638,1.4507762838863638,1.0,148.89761644258294,1
0,4,2,1,5.373519478990339,7.04150216433226,4.0,4,1,9,12.04150216433226,1.0415021643322597,2.0,5.833991342670961,185.23504090784212,1
0,1,4,2,1.0,8.13782627475342,3.0,5,2,3,12.568913137376711,1.4310868626232893,2.0,1.8621737252465789,148.95876123576917,1
2,4,2,2,0.45065735509724236,9.0,3.4506573550972424,3,3,9,14.901314710194484,1.0,2.0,0.45065735509724236,145.82858545616264,1
0,3,4,2,1.0,9.533251399279102,4.0,4,2,3,13.0,2.0,2.0,1.0,139.86852246273122,1
2,4,4,2,1.0,15.0,3.0,5,4,3,13.0,1.0,2.0,1.0,137.61,1
1,4,0,0,0.0,8.496465662663791,2.251767168668104,4,2,2,11.0,2.496465662663792,3.7553015060043125,7.0,201.71170259943787,1
0,3,4,0,14.324874371487384,11.675125628512616,3.225041876170872,4,3,9,12.774958123829128,2.0,4.12520938085436,8.0,150.0465812397715,1
1,4,4,2,20.0,31.0,4.0,4,1,3,17.0,1.0,2.0,1.0,150.87,1
1,4,1,1,0.8259177073160304,16.0,3.651835414632061,4,5,5,17.82591770731603,0.8259177073160304,2.6963291707358783,3.3036708292641217,206.512336016581,1
2,1,3,2,0.0,11.0,2.0,3,3,2,13.0,1.073770572324977,2.0,2.0,134.41,1
2,3,4,2,1.0,9.0,3.0,5,3,3,14.0,1.721542453626427,2.0,3.0,145.44,1
1,3,3,2,2.7264546232185047,13.690581849287401,2.654709075356299,4,4,5,12.3452909246437,0.6547090753562991,1.654709075356299,3.654709075356299,154.20636834590618,1
0,5,3,0,0.823767395799123,29.0,2.823767395799123,4,3,3,13.0,1.823767395799123,1.823767395799123,1.0,154.60456630123085,1
0,3,4,2,1.0,9.0,3.0,5,2,9,14.810579121217826,1.0631402929273914,2.0,1.0,152.70856574384263,1
2,4,4,1,1.0,29.446419033185546,3.0,4,3,6,12.669628549778318,1.0,2.0,2.4464190331855455,146.08786210274351,1
1,1,2,2,1.0,15.0,3.0,5,5,8,18.0,1.1783520670382288,2.0,3.0,178.26,1
1,3,4,2,1.0,18.0,4.0,5,5,3,16.0,1.4615229275886068,2.0,1.0,151.0,1
1,4,3,0,8.050083029544599,9.933222627273869,3.0,4,4,6,13.0,1.9666113136369348,1.9833056568184673,2.9499169704554022,148.70664364111215,1
0,4,4,1,0.7867083407073091,12.639874977878073,3.786708340707309,4,4,3,14.360125022121927,2.0,2.0,1.213291659292691,143.8269241650444,1
1,4,2,2,1.0,16.0,3.0,5,5,9,24.0,1.0,2.0,4.0,159.07,1
2,3,4,1,1.0,15.0,4.0,4,5,3,18.0,1.0,2.0,1.0,148.98,1
2,4,2,1,0.150608103218274,9.150608103218275,2.150608103218274,3,3,1,18.24695948390863,1.0,1.150608103218274,1.849391896781726,141.33197366092213,1
2,4,2,1,0.2172308864530108,9.868923545812043,2.4344617729060216,2,3,1,19.651692659359032,1.0,1.2172308864530108,1.7827691135469892,141.5579383794829,1
0,5,2,1,1.0,21.783940788786552,3.463990131464425,4,1,3,22.216059211213448,2.608029605606725,5.608029605606725,5.680049342677875,170.96311674338327,1
1,4,3,2,0.7359956500405341,19.7920130498784,3.0,3,4,3,15.735995650040534,1.0,1.7359956500405342,1.2640043499594658,152.44512469795623,1
1,2,3,0,0.5847590276659596,13.169518055331919,3.0,4,3,5,15.660963889336163,5.415240972334041,7.584759027665959,7.584759027665959,159.77275243787236,1
0,4,4,2,1.0,10.0,4.0,4,5,3,12.0,9.553856439691682,10.0,8.0,158.48,1
1,3,4,0,1.0,22.82432689187927,3.175673108120731,4,3,3,13.82432689187927,2.175673108120731,2.175673108120731,3.0,149.14634526624613,1
0,2,2,1,13.0,11.410279149359877,2.369960121520018,3,3,5,13.260079756959964,0.3699601215200178,1.0,2.260079756959964,167.7084271173664,1
0,4,4,2,1.0,12.42563881724669,4.0,4,3,3,14.716240788502207,2.0,2.0,1.0,143.8168886974947,1
2,3,3,0,1.0,7.216227610982751,2.7837723890172494,4,4,3,11.78377238901725,1.0,1.7837723890172492,1.6486828329482526,148.2678419399538,1
0,4,4,2,1.0,9.0,3.0,5,1,9,15.0,1.0,2.0,1.0,152.85,1
1,3,4,2,0.0,13.592543935650385,2.0,3,1,2,14.809586368449507,0.20106515204994513,1.0,0.0,110.8522236819305,1
